dossier_id,section,row_count,first_token,header_present,standard_section
M4-FUNG-0381,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0381,CONFLICTS,3,X001,False,True
M4-FUNG-0382,RECORD_CONTROL,7,field,True,True
M4-FUNG-0382,SOURCES,3,S001,False,True
M4-FUNG-0382,CLAIMS,1,C001,False,True
M4-FUNG-0382,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0382,CONFLICTS,3,X001,False,True
M4-FUNG-0383,RECORD_CONTROL,7,field,True,True
M4-FUNG-0383,SOURCES,3,S001,False,True
M4-FUNG-0383,CLAIMS,1,C001,False,True
M4-FUNG-0383,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0383,CONFLICTS,3,X001,False,True
M4-FUNG-0384,RECORD_CONTROL,7,field,True,True
M4-FUNG-0384,SOURCES,3,S001,False,True
M4-FUNG-0384,CLAIMS,1,C001,False,True
M4-FUNG-0384,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0384,CONFLICTS,3,X001,False,True
M4-FUNG-0385,RECORD_CONTROL,7,field,True,True
M4-FUNG-0385,SOURCES,3,S001,False,True
M4-FUNG-0385,CLAIMS,1,C001,False,True
M4-FUNG-0385,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0385,CONFLICTS,3,X001,False,True
M4-FUNG-0386,RECORD_CONTROL,7,field,True,True
M4-FUNG-0386,SOURCES,3,S001,False,True
M4-FUNG-0386,CLAIMS,1,C001,False,True
M4-FUNG-0386,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0386,CONFLICTS,3,X001,False,True
M4-FUNG-0387,RECORD_CONTROL,7,field,True,True
M4-FUNG-0387,SOURCES,3,S001,False,True
M4-FUNG-0387,CLAIMS,1,C001,False,True
M4-FUNG-0387,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0387,CONFLICTS,3,X001,False,True
M4-FUNG-0388,RECORD_CONTROL,7,field,True,True
M4-FUNG-0388,SOURCES,3,S001,False,True
M4-FUNG-0388,CLAIMS,1,C001,False,True
M4-FUNG-0388,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0388,CONFLICTS,3,X001,False,True
M4-FUNG-0389,RECORD_CONTROL,7,field,True,True
M4-FUNG-0389,SOURCES,3,S001,False,True
M4-FUNG-0389,CLAIMS,1,C001,False,True
M4-FUNG-0389,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0389,CONFLICTS,3,X001,False,True
M4-FUNG-0390,RECORD_CONTROL,7,field,True,True
M4-FUNG-0390,SOURCES,3,S001,False,True
M4-FUNG-0390,CLAIMS,1,C001,False,True
M4-FUNG-0390,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0390,CONFLICTS,3,X001,False,True
M4-FUNG-0391,RECORD_CONTROL,7,field,True,True
M4-FUNG-0391,SOURCES,3,S001,False,True
M4-FUNG-0391,CLAIMS,1,C001,False,True
M4-FUNG-0391,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0391,CONFLICTS,4,X001,False,True
M4-FUNG-0392,RECORD_CONTROL,7,field,True,True
M4-FUNG-0392,SOURCES,3,S001,False,True
M4-FUNG-0392,CLAIMS,1,C001,False,True
M4-FUNG-0392,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0392,CONFLICTS,4,X001,False,True
M4-FUNG-0393,RECORD_CONTROL,7,field,True,True
M4-FUNG-0393,SOURCES,3,S001,False,True
M4-FUNG-0393,CLAIMS,1,C001,False,True
M4-FUNG-0393,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0393,CONFLICTS,4,X001,False,True
M4-FUNG-0394,RECORD_CONTROL,7,field,True,True
M4-FUNG-0394,SOURCES,3,S001,False,True
M4-FUNG-0394,CLAIMS,1,C001,False,True
M4-FUNG-0394,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0394,CONFLICTS,3,X001,False,True
M4-FUNG-0395,RECORD_CONTROL,7,field,True,True
M4-FUNG-0395,SOURCES,3,S001,False,True
M4-FUNG-0395,CLAIMS,1,C001,False,True
M4-FUNG-0395,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0395,CONFLICTS,3,X001,False,True
M4-FUNG-0396,RECORD_CONTROL,7,field,True,True
M4-FUNG-0396,SOURCES,3,S001,False,True
M4-FUNG-0396,CLAIMS,1,C001,False,True
M4-FUNG-0396,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0396,CONFLICTS,3,X001,False,True
M4-FUNG-0397,RECORD_CONTROL,7,field,True,True
M4-FUNG-0397,SOURCES,3,S001,False,True
M4-FUNG-0397,CLAIMS,1,C001,False,True
M4-FUNG-0397,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0397,CONFLICTS,3,X001,False,True
M4-FUNG-0398,RECORD_CONTROL,7,field,True,True
M4-FUNG-0398,SOURCES,3,S001,False,True
M4-FUNG-0398,CLAIMS,1,C001,False,True
M4-FUNG-0398,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0398,CONFLICTS,3,X001,False,True
M4-FUNG-0399,RECORD_CONTROL,7,field,True,True
M4-FUNG-0399,SOURCES,3,S001,False,True
M4-FUNG-0399,CLAIMS,1,C001,False,True
M4-FUNG-0399,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0399,CONFLICTS,3,X001,False,True
M4-FUNG-0400,RECORD_CONTROL,7,field,True,True
M4-FUNG-0400,SOURCES,3,S001,False,True
M4-FUNG-0400,CLAIMS,1,C001,False,True
M4-FUNG-0400,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0400,CONFLICTS,3,X001,False,True
M4-FUNG-0401,RECORD_CONTROL,7,field,True,True
M4-FUNG-0401,SOURCES,3,S001,False,True
M4-FUNG-0401,CLAIMS,1,C001,False,True
M4-FUNG-0401,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0401,CONFLICTS,3,X001,False,True
M4-FUNG-0402,RECORD_CONTROL,7,field,True,True
M4-FUNG-0402,SOURCES,3,S001,False,True
M4-FUNG-0402,CLAIMS,1,C001,False,True
M4-FUNG-0402,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0402,CONFLICTS,3,X001,False,True
M4-FUNG-0403,RECORD_CONTROL,7,field,True,True
M4-FUNG-0403,SOURCES,3,S001,False,True
M4-FUNG-0403,CLAIMS,1,C001,False,True
M4-FUNG-0403,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0403,CONFLICTS,3,X001,False,True
M4-FUNG-0404,RECORD_CONTROL,7,field,True,True
M4-FUNG-0404,SOURCES,3,S001,False,True
M4-FUNG-0404,CLAIMS,1,C001,False,True
M4-FUNG-0404,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0404,CONFLICTS,3,X001,False,True
M4-FUNG-0405,RECORD_CONTROL,7,field,True,True
M4-FUNG-0405,SOURCES,4,S001,False,True
M4-FUNG-0405,CLAIMS,1,C001,False,True
M4-FUNG-0405,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0405,CONFLICTS,3,X001,False,True
M4-FUNG-0406,RECORD_CONTROL,7,field,True,True
M4-FUNG-0406,SOURCES,3,S001,False,True
M4-FUNG-0406,CLAIMS,1,C001,False,True
M4-FUNG-0406,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0406,CONFLICTS,3,X001,False,True
M4-FUNG-0407,RECORD_CONTROL,7,field,True,True
M4-FUNG-0407,SOURCES,3,S001,False,True
M4-FUNG-0407,CLAIMS,1,C001,False,True
M4-FUNG-0407,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0407,CONFLICTS,3,X001,False,True
M4-FUNG-0408,RECORD_CONTROL,7,field,True,True
M4-FUNG-0408,SOURCES,3,S001,False,True
M4-FUNG-0408,CLAIMS,1,C001,False,True
M4-FUNG-0408,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0408,CONFLICTS,3,X001,False,True
M4-FUNG-0409,RECORD_CONTROL,7,field,True,True
M4-FUNG-0409,SOURCES,3,S001,False,True
M4-FUNG-0409,CLAIMS,1,C001,False,True
M4-FUNG-0409,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0409,CONFLICTS,3,X001,False,True
M4-FUNG-0410,RECORD_CONTROL,7,field,True,True
M4-FUNG-0410,SOURCES,3,S001,False,True
M4-FUNG-0410,CLAIMS,1,C001,False,True
M4-FUNG-0410,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0410,CONFLICTS,3,X001,False,True
M4-FUNG-0411,RECORD_CONTROL,7,field,True,True
M4-FUNG-0411,SOURCES,3,S001,False,True
M4-FUNG-0411,CLAIMS,1,C001,False,True
M4-FUNG-0411,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0411,CONFLICTS,3,X001,False,True
M4-FUNG-0412,RECORD_CONTROL,7,field,True,True
M4-FUNG-0412,SOURCES,3,S001,False,True
M4-FUNG-0412,CLAIMS,1,C001,False,True
M4-FUNG-0412,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0412,CONFLICTS,3,X001,False,True
M4-FUNG-0413,RECORD_CONTROL,7,field,True,True
M4-FUNG-0413,SOURCES,3,S001,False,True
M4-FUNG-0413,CLAIMS,1,C001,False,True
M4-FUNG-0413,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0413,CONFLICTS,3,X001,False,True
M4-FUNG-0414,RECORD_CONTROL,7,field,True,True
M4-FUNG-0414,SOURCES,3,S001,False,True
M4-FUNG-0414,CLAIMS,1,C001,False,True
M4-FUNG-0414,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0414,CONFLICTS,3,X001,False,True
M4-FUNG-0415,RECORD_CONTROL,7,field,True,True
M4-FUNG-0415,SOURCES,3,S001,False,True
M4-FUNG-0415,CLAIMS,1,C001,False,True
M4-FUNG-0415,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0415,CONFLICTS,3,X001,False,True
M4-FUNG-0416,RECORD_CONTROL,7,field,True,True
M4-FUNG-0416,SOURCES,3,S001,False,True
M4-FUNG-0416,CLAIMS,1,C001,False,True
M4-FUNG-0416,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0416,CONFLICTS,3,X001,False,True
M4-FUNG-0417,RECORD_CONTROL,7,field,True,True
M4-FUNG-0417,SOURCES,3,S001,False,True
M4-FUNG-0417,CLAIMS,1,C001,False,True
M4-FUNG-0417,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0417,CONFLICTS,3,X001,False,True
M4-FUNG-0418,RECORD_CONTROL,7,field,True,True
M4-FUNG-0418,SOURCES,3,S001,False,True
M4-FUNG-0418,CLAIMS,1,C001,False,True
M4-FUNG-0418,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0418,CONFLICTS,3,X001,False,True
M4-FUNG-0419,RECORD_CONTROL,7,field,True,True
M4-FUNG-0419,SOURCES,3,S001,False,True
M4-FUNG-0419,CLAIMS,1,C001,False,True
M4-FUNG-0419,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0419,CONFLICTS,3,X001,False,True
M4-FUNG-0420,RECORD_CONTROL,7,field,True,True
M4-FUNG-0420,SOURCES,3,S001,False,True
M4-FUNG-0420,CLAIMS,1,C001,False,True
M4-FUNG-0420,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0420,CONFLICTS,3,X001,False,True
M4-FUNG-0421,RECORD_CONTROL,7,field,True,True
M4-FUNG-0421,SOURCES,3,S001,False,True
M4-FUNG-0421,CLAIMS,1,C001,False,True
M4-FUNG-0421,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0421,CONFLICTS,3,X001,False,True
M4-FUNG-0422,RECORD_CONTROL,7,field,True,True
M4-FUNG-0422,SOURCES,3,S001,False,True
M4-FUNG-0422,CLAIMS,1,C001,False,True
M4-FUNG-0422,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0422,CONFLICTS,3,X001,False,True
M4-FUNG-0423,RECORD_CONTROL,7,field,True,True
M4-FUNG-0423,SOURCES,3,S001,False,True
M4-FUNG-0423,CLAIMS,1,C001,False,True
M4-FUNG-0423,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0423,CONFLICTS,3,X001,False,True
M4-FUNG-0424,RECORD_CONTROL,7,field,True,True
M4-FUNG-0424,SOURCES,3,S001,False,True
M4-FUNG-0424,CLAIMS,1,C001,False,True
M4-FUNG-0424,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0424,CONFLICTS,3,X001,False,True
M4-FUNG-0425,RECORD_CONTROL,7,field,True,True
M4-FUNG-0425,SOURCES,3,S001,False,True
M4-FUNG-0425,CLAIMS,1,C001,False,True
M4-FUNG-0425,RELATIONSHIPS,1,R001,False,True
M4-FUNG-0425,CONFLICTS,3,X001,False,True
M4-FUNG-0426,RECORD_CONTROL,8,field,True,True
M4-FUNG-0426,RECORD_IDENTITY,10,field,True,True
M4-FUNG-0426,ORGANISM_AND_CONTEXT,14,field,True,True
M4-FUNG-0426,SEQUENCE_AND_GENOMIC_ARCHITECTURE,15,field,True,True
M4-FUNG-0426,PRODUCT_AND_BIOLOGICAL_ROLE,12,field,True,True
M4-FUNG-0426,ACTIVATION_AND_CONTEXT_MODIFIERS,11,field,True,True
M4-FUNG-0426,EVIDENCE_SUMMARY,13,field,True,True
M4-FUNG-0426,GENES,6,gene_id,True,True
M4-FUNG-0426,METABOLITES,5,metabolite_id,True,True
M4-FUNG-0426,EXPERIMENTS,4,experiment_id,True,True
M4-FUNG-0426,MEASUREMENTS,4,measurement_id,True,True
M4-FUNG-0426,CLAIMS_AND_EVIDENCE,4,claim_id,True,True
M4-FUNG-0426,RELATIONSHIPS,4,relationship_id,True,True
M4-FUNG-0426,CONFLICTS_AND_UNCERTAINTIES,4,issue_id,True,True
M4-FUNG-0426,SOURCES,5,source_id,True,True
M4-FUNG-0427,RECORD_CONTROL,8,field,True,True
M4-FUNG-0427,RECORD_IDENTITY,10,field,True,True
M4-FUNG-0427,ORGANISM_AND_CONTEXT,14,field,True,True
M4-FUNG-0427,SEQUENCE_AND_GENOMIC_ARCHITECTURE,15,field,True,True
M4-FUNG-0427,PRODUCT_AND_BIOLOGICAL_ROLE,12,field,True,True
M4-FUNG-0427,ACTIVATION_AND_CONTEXT_MODIFIERS,11,field,True,True
M4-FUNG-0427,EVIDENCE_SUMMARY,13,field,True,True
M4-FUNG-0427,GENES,8,gene_id,True,True
M4-FUNG-0427,METABOLITES,9,metabolite_id,True,True
M4-FUNG-0427,EXPERIMENTS,6,experiment_id,True,True
M4-FUNG-0427,MEASUREMENTS,4,measurement_id,True,True
M4-FUNG-0427,CLAIMS_AND_EVIDENCE,7,claim_id,True,True
M4-FUNG-0427,RELATIONSHIPS,9,relationship_id,True,True
M4-FUNG-0427,CONFLICTS_AND_UNCERTAINTIES,6,issue_id,True,True
M4-FUNG-0427,SOURCES,6,source_id,True,True
M4-FUNG-0428,RECORD_CONTROL,8,field,True,True
M4-FUNG-0428,RECORD_IDENTITY,10,field,True,True
M4-FUNG-0428,ORGANISM_AND_CONTEXT,14,field,True,True
M4-FUNG-0428,SEQUENCE_AND_GENOMIC_ARCHITECTURE,15,field,True,True
M4-FUNG-0428,PRODUCT_AND_BIOLOGICAL_ROLE,12,field,True,True
M4-FUNG-0428,ACTIVATION_AND_CONTEXT_MODIFIERS,11,field,True,True
M4-FUNG-0428,EVIDENCE_SUMMARY,13,field,True,True
M4-FUNG-0428,GENES,3,gene_id,True,True
M4-FUNG-0428,METABOLITES,2,metabolite_id,True,True
M4-FUNG-0428,EXPERIMENTS,3,experiment_id,True,True
M4-FUNG-0428,MEASUREMENTS,2,measurement_id,True,True
M4-FUNG-0428,CLAIMS_AND_EVIDENCE,3,claim_id,True,True
M4-FUNG-0428,RELATIONSHIPS,3,relationship_id,True,True
M4-FUNG-0428,CONFLICTS_AND_UNCERTAINTIES,3,issue_id,True,True
M4-FUNG-0428,SOURCES,5,source_id,True,True
M4-FUNG-0429,RECORD_CONTROL,8,field,True,True
M4-FUNG-0429,RECORD_IDENTITY,10,field,True,True
M4-FUNG-0429,ORGANISM_AND_CONTEXT,14,field,True,True
M4-FUNG-0429,SEQUENCE_AND_GENOMIC_ARCHITECTURE,15,field,True,True
M4-FUNG-0429,PRODUCT_AND_BIOLOGICAL_ROLE,12,field,True,True
M4-FUNG-0429,ACTIVATION_AND_CONTEXT_MODIFIERS,11,field,True,True
M4-FUNG-0429,EVIDENCE_SUMMARY,13,field,True,True
M4-FUNG-0429,GENES,8,gene_id,True,True
M4-FUNG-0429,METABOLITES,4,metabolite_id,True,True
M4-FUNG-0429,EXPERIMENTS,5,experiment_id,True,True
M4-FUNG-0429,MEASUREMENTS,2,measurement_id,True,True
M4-FUNG-0429,CLAIMS_AND_EVIDENCE,4,claim_id,True,True
M4-FUNG-0429,RELATIONSHIPS,4,relationship_id,True,True
M4-FUNG-0429,CONFLICTS_AND_UNCERTAINTIES,3,issue_id,True,True
M4-FUNG-0429,SOURCES,6,source_id,True,True
M4-FUNG-0430,RECORD_CONTROL,8,field,True,True
M4-FUNG-0430,RECORD_IDENTITY,10,field,True,True
M4-FUNG-0430,ORGANISM_AND_CONTEXT,14,field,True,True
M4-FUNG-0430,SEQUENCE_AND_GENOMIC_ARCHITECTURE,15,field,True,True
M4-FUNG-0430,PRODUCT_AND_BIOLOGICAL_ROLE,12,field,True,True
M4-FUNG-0430,ACTIVATION_AND_CONTEXT_MODIFIERS,11,field,True,True
M4-FUNG-0430,EVIDENCE_SUMMARY,13,field,True,True
M4-FUNG-0430,GENES,5,gene_id,True,True
M4-FUNG-0430,METABOLITES,2,metabolite_id,True,True
M4-FUNG-0430,EXPERIMENTS,2,experiment_id,True,True
M4-FUNG-0430,MEASUREMENTS,2,measurement_id,True,True
M4-FUNG-0430,CLAIMS_AND_EVIDENCE,2,claim_id,True,True
M4-FUNG-0430,RELATIONSHIPS,2,relationship_id,True,True
M4-FUNG-0430,CONFLICTS_AND_UNCERTAINTIES,3,issue_id,True,True
M4-FUNG-0430,SOURCES,6,source_id,True,True
M4-FUNG-0431,RECORD_CONTROL,8,field,True,True
M4-FUNG-0431,RECORD_IDENTITY,10,field,True,True
M4-FUNG-0431,ORGANISM_AND_CONTEXT,14,field,True,True
M4-FUNG-0431,SEQUENCE_AND_GENOMIC_ARCHITECTURE,15,field,True,True
M4-FUNG-0431,PRODUCT_AND_BIOLOGICAL_ROLE,12,field,True,True
M4-FUNG-0431,ACTIVATION_AND_CONTEXT_MODIFIERS,11,field,True,True
M4-FUNG-0431,EVIDENCE_SUMMARY,13,field,True,True
M4-FUNG-0431,GENES,7,gene_id,True,True
M4-FUNG-0431,METABOLITES,3,metabolite_id,True,True
M4-FUNG-0431,EXPERIMENTS,2,experiment_id,True,True
M4-FUNG-0431,MEASUREMENTS,2,measurement_id,True,True
M4-FUNG-0431,CLAIMS_AND_EVIDENCE,3,claim_id,True,True
M4-FUNG-0431,RELATIONSHIPS,2,relationship_id,True,True
M4-FUNG-0431,CONFLICTS_AND_UNCERTAINTIES,3,issue_id,True,True
M4-FUNG-0431,SOURCES,6,source_id,True,True
M4-FUNG-0432,RECORD_CONTROL,8,field,True,True
M4-FUNG-0432,RECORD_IDENTITY,10,field,True,True
M4-FUNG-0432,ORGANISM_AND_CONTEXT,14,field,True,True
M4-FUNG-0432,SEQUENCE_AND_GENOMIC_ARCHITECTURE,15,field,True,True
M4-FUNG-0432,PRODUCT_AND_BIOLOGICAL_ROLE,12,field,True,True
M4-FUNG-0432,ACTIVATION_AND_CONTEXT_MODIFIERS,11,field,True,True
M4-FUNG-0432,EVIDENCE_SUMMARY,13,field,True,True
M4-FUNG-0432,GENES,8,gene_id,True,True
M4-FUNG-0432,METABOLITES,3,metabolite_id,True,True
M4-FUNG-0432,EXPERIMENTS,2,experiment_id,True,True
M4-FUNG-0432,MEASUREMENTS,3,measurement_id,True,True
M4-FUNG-0432,CLAIMS_AND_EVIDENCE,3,claim_id,True,True
M4-FUNG-0432,RELATIONSHIPS,3,relationship_id,True,True
M4-FUNG-0432,CONFLICTS_AND_UNCERTAINTIES,3,issue_id,True,True
M4-FUNG-0432,SOURCES,7,source_id,True,True
M4-FUNG-0433,RECORD_CONTROL,8,field,True,True
M4-FUNG-0433,RECORD_IDENTITY,10,field,True,True
M4-FUNG-0433,ORGANISM_AND_CONTEXT,14,field,True,True
M4-FUNG-0433,SEQUENCE_AND_GENOMIC_ARCHITECTURE,15,field,True,True
M4-FUNG-0433,PRODUCT_AND_BIOLOGICAL_ROLE,12,field,True,True
M4-FUNG-0433,ACTIVATION_AND_CONTEXT_MODIFIERS,11,field,True,True
M4-FUNG-0433,EVIDENCE_SUMMARY,13,field,True,True
M4-FUNG-0433,GENES,2,gene_id,True,True
M4-FUNG-0433,METABOLITES,3,metabolite_id,True,True
M4-FUNG-0433,EXPERIMENTS,2,experiment_id,True,True
M4-FUNG-0433,MEASUREMENTS,2,measurement_id,True,True
M4-FUNG-0433,CLAIMS_AND_EVIDENCE,3,claim_id,True,True
M4-FUNG-0433,RELATIONSHIPS,3,relationship_id,True,True
M4-FUNG-0433,CONFLICTS_AND_UNCERTAINTIES,3,issue_id,True,True
M4-FUNG-0433,SOURCES,5,source_id,True,True
M4-FUNG-0434,RECORD_CONTROL,8,field,True,True
M4-FUNG-0434,RECORD_IDENTITY,10,field,True,True
M4-FUNG-0434,ORGANISM_AND_CONTEXT,14,field,True,True
M4-FUNG-0434,SEQUENCE_AND_GENOMIC_ARCHITECTURE,15,field,True,True
M4-FUNG-0434,PRODUCT_AND_BIOLOGICAL_ROLE,12,field,True,True
M4-FUNG-0434,ACTIVATION_AND_CONTEXT_MODIFIERS,11,field,True,True
M4-FUNG-0434,EVIDENCE_SUMMARY,13,field,True,True
M4-FUNG-0434,GENES,3,gene_id,True,True
M4-FUNG-0434,METABOLITES,4,metabolite_id,True,True
M4-FUNG-0434,EXPERIMENTS,4,experiment_id,True,True
M4-FUNG-0434,MEASUREMENTS,3,measurement_id,True,True
M4-FUNG-0434,CLAIMS_AND_EVIDENCE,4,claim_id,True,True
M4-FUNG-0434,RELATIONSHIPS,4,relationship_id,True,True
M4-FUNG-0434,CONFLICTS_AND_UNCERTAINTIES,3,issue_id,True,True
M4-FUNG-0434,SOURCES,6,source_id,True,True
M4-FUNG-0435,RECORD_CONTROL,8,field,True,True
M4-FUNG-0435,RECORD_IDENTITY,10,field,True,True
M4-FUNG-0435,ORGANISM_AND_CONTEXT,14,field,True,True
M4-FUNG-0435,SEQUENCE_AND_GENOMIC_ARCHITECTURE,15,field,True,True
M4-FUNG-0435,PRODUCT_AND_BIOLOGICAL_ROLE,12,field,True,True
M4-FUNG-0435,ACTIVATION_AND_CONTEXT_MODIFIERS,11,field,True,True
M4-FUNG-0435,EVIDENCE_SUMMARY,13,field,True,True
M4-FUNG-0435,GENES,2,gene_id,True,True
M4-FUNG-0435,METABOLITES,4,metabolite_id,True,True
M4-FUNG-0435,EXPERIMENTS,3,experiment_id,True,True
M4-FUNG-0435,MEASUREMENTS,4,measurement_id,True,True
M4-FUNG-0435,CLAIMS_AND_EVIDENCE,3,claim_id,True,True
M4-FUNG-0435,RELATIONSHIPS,3,relationship_id,True,True
M4-FUNG-0435,CONFLICTS_AND_UNCERTAINTIES,3,issue_id,True,True
M4-FUNG-0435,SOURCES,5,source_id,True,True
M4-FUNG-0436,RECORD_CONTROL,8,field,True,True
M4-FUNG-0436,RECORD_IDENTITY,10,field,True,True
M4-FUNG-0436,ORGANISM_AND_CONTEXT,14,field,True,True
M4-FUNG-0436,SEQUENCE_AND_GENOMIC_ARCHITECTURE,15,field,True,True
M4-FUNG-0436,PRODUCT_AND_BIOLOGICAL_ROLE,12,field,True,True
M4-FUNG-0436,ACTIVATION_AND_CONTEXT_MODIFIERS,11,field,True,True
M4-FUNG-0436,EVIDENCE_SUMMARY,13,field,True,True
M4-FUNG-0436,GENES,2,gene_id,True,True
M4-FUNG-0436,METABOLITES,3,metabolite_id,True,True
M4-FUNG-0436,EXPERIMENTS,2,experiment_id,True,True
M4-FUNG-0436,MEASUREMENTS,2,measurement_id,True,True
M4-FUNG-0436,CLAIMS_AND_EVIDENCE,3,claim_id,True,True
M4-FUNG-0436,RELATIONSHIPS,3,relationship_id,True,True
M4-FUNG-0436,CONFLICTS_AND_UNCERTAINTIES,3,issue_id,True,True
M4-FUNG-0436,SOURCES,5,source_id,True,True
M4-FUNG-0437,RECORD_CONTROL,8,field,True,True
M4-FUNG-0437,RECORD_IDENTITY,10,field,True,True
M4-FUNG-0437,ORGANISM_AND_CONTEXT,14,field,True,True
M4-FUNG-0437,SEQUENCE_AND_GENOMIC_ARCHITECTURE,15,field,True,True
M4-FUNG-0437,PRODUCT_AND_BIOLOGICAL_ROLE,12,field,True,True
M4-FUNG-0437,ACTIVATION_AND_CONTEXT_MODIFIERS,11,field,True,True
M4-FUNG-0437,EVIDENCE_SUMMARY,13,field,True,True
M4-FUNG-0437,GENES,6,gene_id,True,True
M4-FUNG-0437,METABOLITES,6,metabolite_id,True,True
M4-FUNG-0437,EXPERIMENTS,6,experiment_id,True,True
M4-FUNG-0437,MEASUREMENTS,4,measurement_id,True,True
M4-FUNG-0437,CLAIMS_AND_EVIDENCE,5,claim_id,True,True
M4-FUNG-0437,RELATIONSHIPS,5,relationship_id,True,True
M4-FUNG-0437,CONFLICTS_AND_UNCERTAINTIES,4,issue_id,True,True
M4-FUNG-0437,SOURCES,6,source_id,True,True
M4-FUNG-0438,RECORD_CONTROL,8,field,True,True
M4-FUNG-0438,RECORD_IDENTITY,10,field,True,True
M4-FUNG-0438,ORGANISM_AND_CONTEXT,14,field,True,True
M4-FUNG-0438,SEQUENCE_AND_GENOMIC_ARCHITECTURE,15,field,True,True
M4-FUNG-0438,PRODUCT_AND_BIOLOGICAL_ROLE,12,field,True,True
M4-FUNG-0438,ACTIVATION_AND_CONTEXT_MODIFIERS,11,field,True,True
M4-FUNG-0438,EVIDENCE_SUMMARY,13,field,True,True
M4-FUNG-0438,GENES,3,gene_id,True,True
M4-FUNG-0438,METABOLITES,3,metabolite_id,True,True
M4-FUNG-0438,EXPERIMENTS,4,experiment_id,True,True
M4-FUNG-0438,MEASUREMENTS,5,measurement_id,True,True
M4-FUNG-0438,CLAIMS_AND_EVIDENCE,4,claim_id,True,True
M4-FUNG-0438,RELATIONSHIPS,4,relationship_id,True,True
M4-FUNG-0438,CONFLICTS_AND_UNCERTAINTIES,3,issue_id,True,True
M4-FUNG-0438,SOURCES,5,source_id,True,True
M4-FUNG-0439,RECORD_CONTROL,8,field,True,True
M4-FUNG-0439,RECORD_IDENTITY,10,field,True,True
M4-FUNG-0439,ORGANISM_AND_CONTEXT,14,field,True,True
M4-FUNG-0439,SEQUENCE_AND_GENOMIC_ARCHITECTURE,15,field,True,True
M4-FUNG-0439,PRODUCT_AND_BIOLOGICAL_ROLE,12,field,True,True
M4-FUNG-0439,ACTIVATION_AND_CONTEXT_MODIFIERS,11,field,True,True
M4-FUNG-0439,EVIDENCE_SUMMARY,13,field,True,True
M4-FUNG-0439,GENES,3,gene_id,True,True
M4-FUNG-0439,METABOLITES,3,metabolite_id,True,True
M4-FUNG-0439,EXPERIMENTS,4,experiment_id,True,True
M4-FUNG-0439,MEASUREMENTS,5,measurement_id,True,True
M4-FUNG-0439,CLAIMS_AND_EVIDENCE,4,claim_id,True,True
M4-FUNG-0439,RELATIONSHIPS,4,relationship_id,True,True
M4-FUNG-0439,CONFLICTS_AND_UNCERTAINTIES,3,issue_id,True,True
M4-FUNG-0439,SOURCES,5,source_id,True,True
M4-FUNG-0440,RECORD_CONTROL,8,field,True,True
M4-FUNG-0440,RECORD_IDENTITY,10,field,True,True
M4-FUNG-0440,ORGANISM_AND_CONTEXT,14,field,True,True
M4-FUNG-0440,SEQUENCE_AND_GENOMIC_ARCHITECTURE,15,field,True,True
